osm_id,name,highway_type,surface,lanes,maxspeed,oneway,bridge,tunnel,lit,sidewalk,cycleway,width,access,ref,mid_lat,mid_lng,node_count
1010489516,,steps,concrete,,,,,,yes,,,,,,40.44701075,-79.9458333,2
1010489517,,footway,concrete,,,,,,,,,,,,40.44702386666667,-79.9457643,3
1010489518,,steps,concrete,,,,,,no,,,,,,40.447089500000004,-79.94584455,2
1010489519,,footway,paving_stones,,,,,,no,,,,,,40.4470526,-79.94583845,2
1010489520,,footway,asphalt,,,,,,yes,,,,,,40.44721046666667,-79.94544533333334,3
1010489521,,footway,asphalt,,,,,,yes,,,,,,40.4473237,-79.94539316666666,3
1010489522,,footway,asphalt,,,,,,yes,,,,,,40.4472244,-79.94527506666667,3
1010489524,,steps,,,,,,,,,,,,,40.44747975,-79.9446722,2
1010489525,,footway,,,,,,,,,,,,,40.44741893333333,-79.9446153,3
1010489526,,footway,,,,,,,,,,,,,40.4473904,-79.944644,2
1010489528,,pedestrian,concrete,,,,,,,,,,,,40.4471040875,-79.94481726875,16
1012627894,,footway,asphalt,,,,,,no,,,,,,40.447422333333336,-79.9425548,3
1012627895,,footway,asphalt,,,,,,no,,,,,,40.4473477,-79.94242206666667,3
1012627896,,footway,concrete:plates,,,,,,no,,,,,,40.449080696969695,-79.94349682121212,33
1012627900,,footway,,,,,,,,,,,,,40.448259785,-79.94072642500001,20
1012627901,,footway,,,,,,,,,,,,,40.44973655,-79.94010405,2
1012627902,,footway,,,,,,,,,,,,,40.44922796666666,-79.93980726666668,3
1012627903,,footway,concrete,,,,,,no,,,,,,40.44963441111111,-79.9421560888889,9
1012627904,,footway,asphalt,,,,,,,,,,,,40.44901243333333,-79.94259346666666,3
1022073976,Beeler Street,tertiary,asphalt,3,,,,,,,,,,,40.4439606,-79.93869486666667,3
1022073977,,footway,concrete,,,,,,,,,,,,40.44080988571428,-79.94340807857144,14
1022073978,Frew Street,residential,asphalt,,,yes,,,,right,,,,,40.441409,-79.94733255999999,5
1022073979,,footway,concrete,,,,,,,,,,,,40.4414524,-79.9403897,5
1022073980,,footway,concrete,,,,,,,,,,,,40.44137171111111,-79.94187201111112,9
1022073981,,footway,concrete,,,,,,,,,,,,40.44026615,-79.9425578,2
1022073982,,footway,concrete,,,,,,,,,,,,40.44051816666666,-79.94211853333333,3
1022073983,Northumberland Street,residential,,,,,,,,left,,,,,40.4396572,-79.93796025,2
1022073985,Northumberland Street,residential,,,,,,,,,,,,,40.44003956666666,-79.93853586666667,3
1022073986,West Circuit Road,unclassified,,,,,,,no,right,,,,,40.438384264285716,-79.94398548571428,14
1022073987,West Circuit Road,unclassified,,,,,,,no,both,,,,,40.43941603333334,-79.9433087,3
1022429025,Filmore Street,residential,asphalt,,,,,,,,,,,,40.44533935,-79.94789885,2
1022429026,Filmore Street,residential,,,,,,,,,,,,,40.4452943,-79.94858285,4
1022429027,South Neville Street,residential,asphalt,,25 mph,,,,,both,,,,,40.44572555,-79.9466915,2
1022429029,Ellsworth Avenue,tertiary,asphalt,2,25 mph,,,,yes,separate,,,,,40.448449225,-79.9471831,4
1022429032,Ellsworth Avenue,tertiary,asphalt,2,25 mph,,,,,separate,,,,,40.45015185,-79.945383425,4
1023468912,,footway,concrete,,,,,,,,,,,,40.4468222,-79.9490735,2
1023468913,,footway,asphalt,,,,,,,,,,,,40.44683473333333,-79.94897263333333,3
1023468914,,footway,concrete,,,,,,,,,,,,40.446834457142856,-79.94883888571428,7
1023468915,,footway,concrete,,,,,,,,,,,,40.446839,-79.94886925,2
1023468916,,footway,concrete,,,,,,,,,,,,40.446876849999995,-79.94882495,2
1023468917,,footway,asphalt,,,,,,,,,,,,40.44696853333333,-79.94885346666666,3
1023468918,,footway,concrete,,,,,,,,,,,,40.44708005,-79.94892145,8
1023468919,,footway,concrete,,,,,,,,,,,,40.44705675,-79.948881,2
1023468920,,footway,asphalt,,,,,,,,,,,,40.44704863333334,-79.9490667,3
1023468921,,footway,concrete,,,,,,,,,,,,40.44707,-79.948955,2
1023468922,,footway,asphalt,,,,,,,,,,,,40.44693313333334,-79.94914956666666,3
1023468923,,footway,concrete,,,,,,,,,,,,40.4470338,-79.94919865,2
1023468924,,footway,concrete,,,,,,,,,,,,40.44684025,-79.94911945,2
1023468925,,footway,asphalt,,,,,,yes,,,,,,40.447176033333335,-79.94735936666666,3
1023468926,,footway,asphalt,,,,,,yes,,,,,,40.44707676666666,-79.94720686666666,3
1023468927,,footway,asphalt,,,,,,,,,,,,40.447097033333336,-79.94741793333333,3
1023468928,,footway,concrete,,,,,,yes,,,,,,40.447148049999996,-79.94722665,2
1023468929,,footway,concrete,,,,,,yes,,,,,,40.4471653,-79.94724895,2
1023468930,,footway,concrete,,,,,,yes,,,,,,40.44700595,-79.9471742,2
1023468931,,footway,asphalt,,,,,,yes,,,,,,40.4469995,-79.94725203333333,3
1023468932,,footway,concrete,,,,,,yes,,,,,,40.4469981,-79.94717795,2
1023468933,,footway,concrete,,,,,,,,,,,,40.44696525,-79.94771431000001,10
1023468934,,footway,concrete,,,,,,,,,,,,40.447013600000005,-79.9473533,2
1023468935,,footway,concrete,,,,,,,,,,,,40.447002,-79.9473258,2
1023468936,,footway,concrete,,,,,,,,,,,,40.447194726666666,-79.94771779333334,15
1023468937,,footway,concrete,,,,,,,,,,,,40.44719495,-79.94749965,2
1023469655,,footway,asphalt,,,,,,yes,,,,,,40.448048633333336,-79.9476213,3
1023469656,,footway,asphalt,,,,,,yes,,,,,,40.4481137,-79.94773526666667,3
1023469657,,footway,concrete,,,,,,yes,,,,,,40.448161125,-79.947635875,8
1023469658,,footway,concrete,,,,,,yes,,,,,,40.44813145,-79.94764409999999,2
1023469659,,footway,concrete,,,,,,yes,,,,,,40.44813675,-79.9476614,2
1023469660,,footway,concrete,,,,,,,,,,,,40.448078625,-79.9478147,4
1023469661,,footway,concrete,,,,,,,,,,,,40.4480935,-79.94781244999999,2
1023470060,,footway,concrete,,,,,,yes,,,,,,40.449062833333336,-79.94663853333333,6
1023470061,Ellsworth Avenue,tertiary,,2,25 mph,,,,,,,,,,40.449252125,-79.94633335,4
1023470062,,footway,,,,,,,,,,,,,40.449103900000004,-79.94637247272728,11
1023470063,,footway,asphalt,,,,,,,,,,,,40.448866,-79.9467372,3
1023470064,,footway,asphalt,,,,,,,,,,,,40.4488679,-79.94662876666666,3
1023470065,,footway,concrete,,,,,,,,,,,,40.44883075,-79.946668,2
1023470066,,footway,concrete,,,,,,,,,,,,40.44882915,-79.9466794,2
1023470067,,footway,concrete,,,,,,,,,,,,40.44890225,-79.94679735,2
1023470068,,footway,concrete,,,,,,,,,,,,40.4489088,-79.94658014999999,2
1023470590,,footway,asphalt,,,,,,no,,,,,,40.4504378,-79.94508486666666,3
1023470594,,footway,asphalt,,,,,,no,,,,,,40.450394233333334,-79.94498476666666,3
1023470595,,footway,concrete,,,,,,no,,,,,,40.450420300000005,-79.94492600000001,2
1023470596,,footway,concrete,,,,,,,,,,,,40.45033991538462,-79.9453037,13
1023470597,,footway,asphalt,,,,,,,,,,,,40.4495313,-79.94595146666666,3
1023470598,,footway,concrete,,,,,,,,,,,,40.44999971666667,-79.94537983333333,6
1023470599,,footway,concrete,,,,,,no,,,,,,40.45037275,-79.94505430000001,2
1023470600,,footway,concrete,,,,,,no,,,,,,40.45036815,-79.9450324,2
1030258882,,footway,concrete,,,,,,,,,,,,40.449358125,-79.950321175,8
1030258884,,footway,concrete,,,,,,,,,,,,40.448026666666664,-79.94954153333333,3
1030258885,,footway,concrete,,,,,,,,,,,,40.44782845,-79.9494191,4
1030258886,,footway,,,,,,,,,,,,,40.44760456666666,-79.9492825,3
1030258887,,footway,concrete,,,,,,,,,,,,40.447333725,-79.94911647500001,4
1033988120,,service,,,,,,,,,,,private,,40.4466556,-79.941224,2
1033988121,,service,,,,,,,,,,,private,,40.447018299999996,-79.93661145,4
1036408922,,footway,concrete,,,,,,yes,,,,,,40.4450762,-79.94291390000001,3
1037237567,,footway,concrete,,,,,,,,,,,,40.445589600000005,-79.94493075,2
1037237568,,footway,concrete,,,,,,,,,,,,40.445600549999995,-79.94461505,2
1047759659,,footway,concrete,,,,,,,,,,,,40.44261455,-79.95091035,2
1047759660,,footway,concrete,,,,,,,,,,,,40.44263415,-79.95115915,2
1047759661,,steps,concrete,,,,,,,,,,,,40.44265045,-79.95109605,2
1047759662,,footway,concrete,,,,,,,,,,,,40.44267033333333,-79.95102006666667,3
1047759663,,steps,concrete,,,,,,,,,,,,40.442695099999995,-79.95092745,2
1047759664,,footway,concrete,,,,,,,,,,,,40.4428798,-79.951537,2
1057194119,Morewood Avenue,secondary,asphalt,2,,,,,yes,separate,shared_lane,,,,40.44941421739131,-79.94276524782609,23
1059805456,,service,asphalt,,,,,,,,,,destination,,40.4482208,-79.943872,4
1059805457,,service,asphalt,,,yes,,,,,,,destination,,40.4482756,-79.9434042,2
1084693868,,footway,concrete,,,,,,,,,,,,40.4423263,-79.93992226666667,3
1084693869,,steps,concrete,,,,,,,,,,,,40.4422425,-79.94001560000001,2
1084693870,,footway,concrete,,,,,,,,,,,,40.44206432,-79.94048592,5
1084693871,,footway,concrete,,,,,,,,,,,,40.44192040833333,-79.94088219999999,12
1090887804,,footway,concrete,,,,,,yes,,,,,,40.44771464,-79.9476547,5
1090887805,,footway,concrete,,,,,,yes,,,,,,40.44909381111111,-79.9482638111111,9
1102176109,,footway,concrete,,,,,,,,,,,,40.441873,-79.950681675,4
1107177235,,footway,,,,,,,,,,,,,40.44399887368421,-79.93446948947368,19
1107177238,,footway,,,,,,,,,,,,,40.4425571,-79.93401465,2
1107796215,,footway,,,,,,,,,,,,,40.44294556,-79.9351604,5
1107796216,,footway,,,,,,,,,,,,,40.4437962,-79.9346165,3
1107796221,,footway,,,,,,,,,,,,,40.443317300000004,-79.93427155,2
1107796228,,footway,,,,,,,,,,,,,40.44403653333333,-79.9340037,3
1109624691,,footway,,,,,,,,,,,,,40.440884975,-79.9344143,4
1109624693,,footway,,,,,,,,,,,,,40.4405783,-79.93556286666667,3
1109624694,,footway,concrete,,,,,,,,,,,,40.44018265,-79.93518560000001,2
1112210331,,service,,,,,,,,,,,,,40.4483335,-79.93668743333333,3
1127378940,,footway,concrete,,,,,,,,,,,,40.44654,-79.94960985,2
1134456244,,service,,,,,,,,,,,,,40.449829199999996,-79.94785844,5
1134456247,,service,concrete,,,,,,,,,,,,40.4494762,-79.9480406,2
1137490875,,footway,,,,,,,,,,,,,40.44174405,-79.95136745,2
1137490876,,footway,,,,,,,,,,,,,40.442121244444444,-79.95169105555556,9
1137490877,,steps,,,,,,,,,,,,,40.441894633333334,-79.9514218,3
1137490878,,footway,concrete:plates,,,,,,,,,,,,40.44176166,-79.951405,5
1137490879,,steps,,,,,,,,,,,,,40.44172044,-79.95157232,5
1154752632,,service,,,,,,,,,,,private,,40.44712703333334,-79.93645443333334,3
1154752633,,service,,,,,,,,,,,private,,40.442246499999996,-79.94142215,2
1159047910,,footway,concrete,,,,,,yes,,,,,,40.446147075,-79.9437602,4
1159047911,,service,asphalt,,,,,,,,,,,,40.44513015,-79.9438727,2
1167996708,,footway,,,,,,,,,,,,,40.43979596666667,-79.94664923333333,3
1167996709,,footway,concrete,,,,,,,,,,,,40.440975,-79.94430305,2
1167996712,,footway,concrete,,,,,,,,,,,,40.44449994,-79.942916,5
1167996713,,footway,concrete,,,,,,,,,,,,40.44452135,-79.943357,2
1167996714,,footway,concrete:plates,,,,,,,,,,,,40.4447123,-79.9447445,2
1168131056,,footway,,,,,,,,,,,,,40.4432001,-79.94466745,2
1168131057,,footway,paved,,,,,,,,,,,,40.443639999999995,-79.9449011,3
1168131058,,service,asphalt,,,,,,,,,,private,,40.444027,-79.94399125000001,2
1175367210,,footway,concrete,,,,,,yes,,,,,,40.44245096666666,-79.95154846666667,6
1175780751,,path,dirt,,,,,,,,,,,,40.43694272142857,-79.94139422142857,14
1176786290,,path,dirt,,,,,,,,,,,,40.438456,-79.94455395,2
1176786291,,footway,paving_stones,,,,yes,,,,,,,,40.43799525,-79.94566865,2
1176786293,,footway,gravel,,,,,,,,,,,,40.437164233333334,-79.9465752,6
1176786294,,footway,,,,,yes,,,,,,,,40.43726795,-79.9463974,2
1182895971,,pedestrian,,,,,,,,,,,,,40.43924021111111,-79.94547577222222,18
1191242831,,footway,concrete,,,,,,yes,,,,,,40.444118450000005,-79.9436094,2
1191342044,,footway,paving_stones,,,,,,yes,,,,,,40.44129636666667,-79.9441423,3
1191342054,,footway,concrete,,,,,,yes,,,,,,40.441103600000005,-79.94424425,2
1192182967,,footway,,,,,,,,,,,,,40.4412278,-79.9426959,5
1192182968,,footway,,,,,,,,,,,,,40.44132333125,-79.94264950625,16
1192182969,,footway,,,,,,,,,,,,,40.441275777777776,-79.9426057888889,9
1192182970,,footway,,,,,,,,,,,,,40.44128371923077,-79.94247207692307,26
1192182971,,footway,,,,,,,,,,,,,40.4414298,-79.9424463,8
1192182972,,footway,,,,,,,,,,,,,40.441425928571434,-79.94255551428571,7
1192182973,,footway,,,,,,,,,,,,,40.44152482777778,-79.9424968,18
1192182974,,footway,,,,,,,,,,,,,40.44156033,-79.94237109000001,10
1192182975,,footway,,,,,,,,,,,,,40.441521,-79.94229594,5
1192182976,,footway,,,,,,,,,,,,,40.44144034,-79.94234102,15
1192200463,,footway,concrete,,,,,,,,,,,,40.4414882,-79.94019273333333,3
1192200464,,footway,,,,,,,,,,,,,40.44170366,-79.94154498,5
1192200465,,footway,asphalt,,,,,,,,,,,,40.44587985,-79.94338139999999,2
1192200466,,footway,,,,,,,,,,,,,40.447549190000004,-79.93987068,10
1192213794,,cycleway,,,,,yes,,,,,,,,40.43683098571429,-79.94671494285714,7
1192213795,,cycleway,,,,,,,,,,,,,40.43977446153846,-79.94721764615385,13
1192213796,,cycleway,,,,,yes,,,,,,,,40.441369675000004,-79.9494337,4
1197254916,,path,paved,,,,,,,,,,,,40.44305205,-79.94957314999999,2
1202108274,,service,,,,,,,,,,,,,40.4490847,-79.94590145000001,2
1202108276,,service,,,,,,,,,,,,,40.44925783333333,-79.94619759999999,3
1202108277,,service,,,,,,building_passage,,,,,,,40.4491801,-79.94606675,2
1202108278,,footway,concrete,,,,,,,,,,,,40.4492142,-79.94549992500001,4
1202108279,,footway,concrete,,,,,,,,,,,,40.449112799999995,-79.94557689999999,2
1202108280,,footway,concrete,,,,,,,,,,,,40.449072099999995,-79.94566155,2
1202108281,,footway,concrete,,,,,,,,,,,,40.44941146,-79.94591534,5
1202108282,,footway,concrete,,,,,,,,,,,,40.449376,-79.94594305,2
1202822085,,service,,,,,,,,,,,,,40.44449901666667,-79.94042355,6
1202822086,,service,,,,,,,,,,,,,40.444709700000004,-79.9405686,2
1202822087,,service,,,,,,,,,,,,,40.44460743333334,-79.9394683,3
1203430576,,service,,,,,,,,,,,,,40.446491800000004,-79.94863595,2
1216590240,,service,,,,,,,,,,,,,40.4433852,-79.935767125,4
1232204164,,service,asphalt,,,,,,,,,,private,,40.44602956666667,-79.94375756666666,3
1235253333,,footway,paved,,,,,,,,,,,,40.43920414285714,-79.94766624285714,7
1235253334,,footway,paved,,,,,,,,,,,,40.43895546,-79.94743252,5
1249572092,,service,,,,,,,,,,,,,40.4410048,-79.93669335,2
1249572093,,footway,,,,,,,,,,,,,40.43948636666667,-79.93834010555555,18
1267198261,,footway,,,,,,,,,,,,,40.442636033333336,-79.93766856666666,3
1267198262,,footway,,,,,,,,,,,,,40.44242285,-79.93799519999999,2
1267198263,,footway,,,,,,,,,,,,,40.44261446666666,-79.93755173333334,3
1267198264,,footway,,,,,,,,,,,,,40.442636033333336,-79.93766856666666,3
1267200353,,footway,,,,,,,,,,,,,40.444739125,-79.947545225,4
1267200354,,footway,,,,,,,,,,,,,40.44483671538462,-79.94810013846154,13
1267200355,,footway,,,,,,,,,,,,,40.4446516,-79.94737866666667,3
1275788229,,footway,,,,,,,,,,,,,40.444871649999996,-79.9488142,2
1275788230,,footway,asphalt,,,,,,,,,,,,40.44523613333333,-79.94877720000001,3
1275788231,,footway,asphalt,,,,,,,,,,,,40.4445296,-79.948687,3
1275788232,,footway,,,,,,,,,,,,,40.444420199999996,-79.94877523333334,3
1275789478,,footway,asphalt,,,,,,,,,,,,40.44527513333333,-79.9488673,3
1275789479,,footway,,,,,,,,,,,,,40.44534493333333,-79.94851726666667,3
1275789480,,footway,,,,,,,,,,,,,40.4457108875,-79.948307775,8
1275789481,,footway,asphalt,,,,,,,,,,,,40.4453275,-79.94878646666666,3
1275789482,,footway,asphalt,,,,,,,,,,,,40.4452874,-79.9487017,3
1275789483,,footway,concrete,,,,,,,,,,,,40.445708350000004,-79.9467694,2
1275789484,,footway,concrete,,,,,,,,,,,,40.44462166666667,-79.94630456666667,3
1275789485,,footway,,,,,yes,,,,,,,,40.4446016,-79.94663543333333,3
1275791302,,footway,,,,,yes,,,,,,,,40.44453923333333,-79.94636129999999,3
1275791303,,footway,,,,,,,,,,,,,40.444472866666665,-79.94625873333332,3
1275791304,,footway,,,,,,,,,,,,,40.44455653333333,-79.94610946666667,3
1275791305,,footway,,,,,,,,,,,,,40.4438424,-79.946132125,8
1275791306,,footway,,,,,,,,,,,,,40.444005524999994,-79.946105175,4
1278523824,,footway,,,,,,,,,,,,,40.439439750000005,-79.93790895000001,2
1280921730,,footway,concrete,,,,,,,,,,,,40.443748150000005,-79.94614645,2
1296004910,,footway,,,,,,,,,,,,,40.445438933333335,-79.9466594,3
1305455177,,footway,,,,,,,,,,,,,40.44727739230769,-79.93528167692308,13
1305455179,,footway,,,,,,,,,,,,,40.446656399999995,-79.93398578823529,17
1305456145,,footway,,,,,,,,,,,,,40.4475034,-79.94247183333333,3
1305456146,,footway,,,,,,,,,,,,,40.447433733333334,-79.94236373333332,3
1305456147,,footway,,,,,,,,,,,,,40.44768766666667,-79.93894866666666,3
1305456148,,footway,,,,,,,,,,,,,40.44772552,-79.9388402,5
1305456149,,footway,,,,,,,,,,,,,40.44792006923077,-79.93688376153847,13
1305456151,,footway,,,,,,,,,,,,,40.447709425,-79.9377145,4
1305459285,,footway,,,,,,,,,,,,,40.4478299,-79.93694116666667,3
1305543314,,footway,,,,,,,,,,,,,40.44430672,-79.94960037999999,5
1306499624,,footway,asphalt,,,,,,,,,,,,40.4441492,-79.95023806666667,3
1306499625,,footway,,,,,,,,,,,,,40.444471033333336,-79.94854573333333,3
1306499626,,footway,concrete,,,,,,,,,,,,40.44434243333333,-79.9486659,3
1311897078,,footway,,,,,,,,,,,,,40.43905993333333,-79.93594116666667,3
1313136163,,footway,,,,,,,,,,,,,40.4455863,-79.93260493333334,3
1313136164,,footway,,,,,,,,,,,,,40.445155175,-79.936162225,4
1313136165,,footway,,,,,,,,,,,,,40.44539686666667,-79.9349105,3
1313136166,,footway,,,,,,,,,,,,,40.44536905,-79.935247,2
1313136167,,footway,,,,,,,,,,,,,40.44534066666667,-79.9355996,3
1313136168,,footway,,,,,,,,,,,,,40.44491743333333,-79.9365672,3
1313136169,,footway,,,,,,,,,,,,,40.44495106666667,-79.93667773333334,3
1313136170,,footway,,,,,,,,,,,,,40.44539109,-79.93665632,10
1313136171,,footway,,,,,,,,,,,,,40.4458799,-79.9362435,3
1313136172,,footway,,,,,,,,,,,,,40.4454037,-79.93675205,10
1313136173,,footway,,,,,,,,,,,,,40.44469026666667,-79.93722323333333,3
1313136174,,footway,,,,,,,,,,,,,40.444841266666664,-79.9369001,3
1315074125,,footway,,,,,,,,,,,,,40.446225225,-79.948802475,4
1315074126,,footway,concrete,,,,,,,,,,,,40.446201214285715,-79.94772297142858,7
1315074127,,footway,asphalt,,,,,,,,,,,,40.446065366666666,-79.94684553333333,3
1315074128,,footway,,,,,,,,,,,,,40.4458708,-79.948853,3
1315074129,,footway,,,,,,,,,,,,,40.44582243333333,-79.94893906666665,3
1315074130,,footway,asphalt,,,,,,,,,,,,40.4458339,-79.9487582,3
1315074131,,footway,,,,,,,,,,,,,40.445784366666665,-79.94884016666667,3
1316813758,,footway,,,,,,,,,,,,,40.447928041666664,-79.93575221666667,12
1317025157,,footway,,,,,,,,,,,,,40.45040503333333,-79.94032206666667,3
1317025158,,footway,,,,,,,,,,,,,40.449648,-79.93987823333333,3
1317025159,,footway,,,,,,,,,,,,,40.4500171,-79.93894374999999,2
1317025167,,footway,,,,,,,,,,,,,40.45011755,-79.93834245,2
1317025168,,footway,,,,,,,,,,,,,40.4494528,-79.939768,2
1317025169,,footway,,,,,,,,,,,,,40.44880135,-79.93938295000001,2
1317025170,,footway,,,,,,,,,,,,,40.4489915,-79.9394956,3
1317025171,,footway,,,,,,,,,,,,,40.44913165,-79.93957705,2
1317025172,,footway,,,,,,,,,,,,,40.44927103333333,-79.93966060000001,3
1317025173,,footway,,,,,,,,,,,,,40.44861876666667,-79.93936296666668,3
1317025174,,footway,,,,,,,,,,,,,40.4485928,-79.93926116666667,3
1317025175,,footway,,,,,,,,,,,,,40.449158999999995,-79.93778255000001,2
1317025177,,footway,,,,,,,,,,,,,40.44870895,-79.93874819999999,2
1317025182,,footway,,,,,,,,,,,,,40.44901015000001,-79.9378679,2
1317025183,,footway,,,,,,,,,,,,,40.4488854,-79.93823833333333,3
1317025780,,footway,,,,,,,,,,,,,40.4481428,-79.93900576666667,3
1317025782,,footway,,,,,,,,,,,,,40.4477512,-79.93711486666668,3
1317025785,,footway,,,,,,,,,,,,,40.450059466666666,-79.94083716666667,3
1317025786,,footway,,,,,,,,,,,,,40.44976742352941,-79.94182228235294,17
1317025787,,footway,,,,,,,,,,,,,40.45006105,-79.9410869,2
1317034670,,footway,concrete,,,,,,,,,,,,40.439484566666664,-79.94325093333333,3
1317034671,,footway,concrete,,,,,,,,,,,,40.438478905555556,-79.94402426666666,18
1317034672,,footway,concrete,,,,,,,,,,,,40.439513500000004,-79.9433691,2
1317034673,,footway,concrete,,,,,,,,,,,,40.4394331,-79.94320115,2
1317034674,West Circuit Road,unclassified,,,,,,,no,both,,,,,40.439613666666666,-79.9434291,3
1317034675,,footway,concrete,,,,,,,,,,,,40.4395485,-79.9433138,2
1317034818,,footway,,,,,,,,,,,,,40.4421880875,-79.9361370125,8
1317034819,,footway,,,,,,,,,,,,,40.4422912875,-79.93623115,8
1317034820,,footway,concrete,,,,,,,,,,,,40.441347125,-79.936279375,4
1317034821,,footway,,,,,,,,,,,,,40.441911033333334,-79.9367969,3
1317102090,Hamerschlag Drive,service,,,,,,building_passage,,,,,,,40.4417406,-79.9471825,2
1322596741,Morewood Avenue,secondary,concrete,,,,,,,,,,,,40.44563198461538,-79.94256464615385,13
1331719879,,footway,asphalt,,,,,,no,,,,,,40.4411943,-79.94768140000001,3
1345264764,Beeler Street,tertiary,asphalt,3,,,,,,,,,,,40.4440284,-79.9385379,2
1345264765,Forbes Avenue,primary,asphalt,3,25 mph,,,,,separate,,,,,40.44372655,-79.93858879999999,2
1345264766,Forbes Avenue,primary,asphalt,3,,,,,,separate,lane,,,,40.44404935,-79.93953705,2
1345264767,Beeler Street,tertiary,asphalt,2,,,,,,,,,,,40.4443754,-79.93774355,2
1345264768,Beeler Street,tertiary,asphalt,2,,,,,,,,,,,40.444103150000004,-79.938365,2
1345264769,Forbes Avenue,primary,asphalt,3,25 mph,,,,,,,,,,40.4420231,-79.9370103,3
1345264770,Forbes Avenue,primary,asphalt,2,25 mph,,,,,separate,,,,,40.44330415,-79.93816375,2
1345264771,Forbes Avenue,primary,asphalt,2,25 mph,,,,,separate,,,,,40.4435038,-79.93836045,2
1345264772,Forbes Avenue,primary,asphalt,3,,,,,,separate,lane,,,,40.444299475,-79.940964175,4
1345264773,Forbes Avenue,primary,asphalt,2,,,,,,separate,lane,,,,40.4441347,-79.9400278,2
1345264774,Forbes Avenue,primary,asphalt,2,,,,,,separate,lane,,,,40.444193,-79.9403442,2
1345265348,Forbes Avenue,primary,asphalt,2,25 mph,,,,,separate,,,,,40.4431488,-79.93802930000001,2
1353029030,hamerschlag_outside,footway,concrete,,,,,,,,,,,,40.44199475,-79.94713645,2
1353029031,,footway,concrete,,,,,,,,,,,,40.44188187142857,-79.94702385714287,7
1365319772,,footway,gravel,,,,yes,,,,,,,,40.43710045,-79.94676005,2
1365335734,,pedestrian,,,,,,,,,,,,,40.438583,-79.94693141428571,7
1365335735,,footway,,,,,,,,,,,,,40.4386363,-79.94678995000001,2
1365335736,,footway,,,,,,,,,,,,,40.438503749999995,-79.94697435,2
1365335737,,pedestrian,,,,,,,,,,,,,40.43833415555556,-79.94727194444445,9
1365335738,,footway,,,,,,,,,,,,,40.43837395,-79.94715545,2
1365335739,,footway,,,,,,,,,,,,,40.4382479,-79.94732915,2
1365335740,,footway,,,,,,,,,,,,,40.438269264285715,-79.94756109285716,14
1365335741,,steps,,,,,,,,,,,,,40.4382606,-79.94753925,2
1365335742,,footway,,,,,,,,,,,customers,,40.43829098333333,-79.94769143333333,6
1365335743,,steps,,,,,,,,,,,,,40.4382443,-79.947825,2
1365335744,,footway,,,,,,,,,,,,,40.43822595,-79.9478509,2
1365335745,,pedestrian,,,,,,,,,,,,,40.438382116666666,-79.94820814666667,60
1365335746,,footway,,,,,,,,,,,,,40.43832475,-79.94824915,6
1365335747,,footway,,,,,,,,,,,,,40.4381632,-79.94794075,6
1365335748,,footway,,,,,,,,,,,,,40.43817272,-79.94810451999999,10
1365335749,,footway,,,,,,,,,,,,,40.438259366666664,-79.9483269,3
1365335750,,footway,,,,,,,,,,,,,40.4382649,-79.94816166666666,3
1365335751,,steps,,,,,,,,,,,,,40.43825983333333,-79.94825256666667,3
1365335752,,footway,,,,,,,,,,,,,40.438047545454545,-79.94802668181818,11
1365335753,,pedestrian,,,,,,,,,,,,,40.4381479125,-79.94837799999999,8
1365335754,,footway,,,,,,,,,,,,,40.437988024999996,-79.94821507500001,4
1365335755,,footway,,,,,,,,,,,,,40.43799425,-79.948586825,4
1365335757,,footway,,,,,,,,,,,,,40.43812963333333,-79.94880766666667,3
1365335758,,pedestrian,,,,,,,,,,,,,40.4403685,-79.948396384375,32
1365335759,,footway,,,,,,,,,,,,,40.440300300000004,-79.94825784000001,5
1365335760,,footway,,,,,,,,,,,,,40.44019071666667,-79.94824786666668,6
1365335761,,footway,,,,,,,,,,,customers,,40.44009087142857,-79.94847465714285,7
1365335762,,footway,,,,,,,,,,,,,40.43911828,-79.94841076,5
1365335763,,footway,,,,,,,,,,,,,40.439121,-79.94824360000001,2
1365335764,,footway,,,,,,,,,,,,,40.43942932857143,-79.94827492857144,7
1365341231,,footway,,,,,,,,,,,,,40.43905499473684,-79.9443154631579,19
1365341232,,footway,,,,,,,,,,,,,40.439560175,-79.94242440357142,28
1365341233,,footway,,,,,,,,,,,,,40.43946840909091,-79.94266577272728,11
1413950091,Schenley Drive,tertiary,asphalt,2,25 mph,yes,,,yes,separate,,,,,40.438923700000004,-79.9464302,3
1413950092,,cycleway,,,,,,,,,,,,,40.43837586153846,-79.94685751538462,13
1413950093,,cycleway,asphalt,,,,,,,,,0,,,40.43885673333333,-79.94644623333333,3
1450361312,,footway,,,,,,,,,,,private,,40.4392976,-79.94872910000001,2
1450361313,,footway,concrete,,,,,,,,,,,,40.440128,-79.94824820000001,6
1457214252,,footway,,,,,,,,,,,,,40.44059083333334,-79.93568026666667,3
1457214253,,footway,,,,,,,,,,,,,40.4405049,-79.93559823333334,3
1457214254,,footway,concrete,,,,,,,,,,,,40.4418498,-79.93950556666667,3
1457214255,,footway,,,,,,,,,,,,,40.4418961,-79.93957334999999,2
1457214256,,footway,,,,,,,,,,,,,40.441236450000005,-79.94641745000001,2
1457214257,,footway,,,,,,,,,,,,,40.4413524,-79.94633876666667,3
